id,sentence,label
"claim-1504,evidence-550001","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Aside from natural causes, such as El Niño Southern Oscillation, the effects of droughts and floods have been exacerbated by manmade interventions including soil erosion stemming from poor cropping and grazing practices, deforestation, and poor land use-practices.",0
"claim-1504,evidence-325467","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Human pressures are to blame for the cheetah population crash, including prey loss due to overhunting by people, retaliatory killing from farmers, habitat loss and the illegal wildlife trade.",0
"claim-1504,evidence-460956",Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]New problems and challenges ask for new or improved scientific knowledge.,0
"claim-1504,evidence-1068221",Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]These adaptation failures that have been the topic of concern for many scholars researching this area.,0
"claim-1504,evidence-383986","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]The Fukushima I nuclear accidents in Japan have brought new attention to how national energy systems are vulnerable to natural disasters, with climate change is already bringing more weather and climate extremes.",0
"claim-1504,evidence-225000","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Besides creating environmental damage, the contamination resulting from leakage of chemicals also affect the health of the local population.",0
"claim-1504,evidence-917647","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]While these weather events are becoming more common, there is still uncertainty and therefore a lack of preparedness as to when and where they will take place.",0
"claim-1504,evidence-78930","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Based on correlations between specific climate and solar forcing reconstructions, they argued that a ""realistic climate scenario is the one described by a large preindustrial secular variability (""e.g.",0
"claim-1504,evidence-44578","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Reduction of natural outflows, decreasing stored volumes, declining water levels and water degradation are commonly observed in groundwater systems.",0
"claim-1504,evidence-916755","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]The scientific consensus as of 2013[update], as stated in the IPCC Fifth Assessment Report, is that it ""is extremely likely that human influence has been the dominant cause of the observed warming since the mid-20th century"".",0
"claim-243,evidence-60902","In its 5th assessment report in 2013, the IPCC estimated that human emissions are probably responsible for more than half of the observed increase in global average temperature from 1951 to 2010.[SEP]The report of the independent Science Assessment Panel was published on 14 April 2010 and concluded that the panel had seen ""no evidence of any deliberate scientific malpractice in any of the work of the Climatic Research Unit.",0
"claim-243,evidence-525405","In its 5th assessment report in 2013, the IPCC estimated that human emissions are probably responsible for more than half of the observed increase in global average temperature from 1951 to 2010.[SEP]Since the mid-20th century, most of the observed warming is ""likely"" (greater than 66% probability, based on expert judgement) due to human activities.",0
"claim-243,evidence-631053","In its 5th assessment report in 2013, the IPCC estimated that human emissions are probably responsible for more than half of the observed increase in global average temperature from 1951 to 2010.[SEP]per year, or 2% of all annual global CO-eq emissions.",0
"claim-243,evidence-979861","In its 5th assessment report in 2013, the IPCC estimated that human emissions are probably responsible for more than half of the observed increase in global average temperature from 1951 to 2010.[SEP]This would have demonstrated that the amount of global warming since 1975, as monitored by terrestrial weather stations around the world, has been greater than that between 1900 and 1940—although that would have undermined his argument.",0
"claim-243,evidence-64210","In its 5th assessment report in 2013, the IPCC estimated that human emissions are probably responsible for more than half of the observed increase in global average temperature from 1951 to 2010.[SEP]The report took seven years to finalize.",0
"claim-2302,evidence-1076525","Since the mid 1970s, global temperatures have been warming at around 0.2 degrees Celsius per decade.[SEP]The SPM statement in the IPCC TAR of 2001 had been that it was ""likely that, in the Northern Hemisphere, the 1990s was the warmest decade and 1998 the warmest year"" in the past 1,000 years.",0
"claim-2302,evidence-211727","Since the mid 1970s, global temperatures have been warming at around 0.2 degrees Celsius per decade.[SEP]If this energy balance is shifted, Earth's surface becomes warmer or cooler, leading to a variety of changes in global climate.",0
"claim-2302,evidence-1000569","Since the mid 1970s, global temperatures have been warming at around 0.2 degrees Celsius per decade.[SEP]The Altai region has also experienced an overall temperature increase of 1.2 degrees Celsius in the last 120 years according to a report from 2006, with most of that increase occurring since the late 20th century.",0
"claim-2302,evidence-934607","Since the mid 1970s, global temperatures have been warming at around 0.2 degrees Celsius per decade.[SEP]Surfaces in the urban areas tend to warm faster than those of the surrounding rural areas.",0
"claim-502,evidence-122858","But abnormal temperature spikes in February and earlier this month have left it vulnerable to winds, which have pushed the ice further away from the coast than at any time since satellite records began in the 1970s.”[SEP]Since the polar regions are the farthest from the equator, they receive the least amount of sunlight and are therefore frigid.",0
